replica,epoch,loss,base,ctr
7,6,6.480226,5.813422,0.666804
7,7,6.305975,5.675332,0.630642
7,8,6.153783,5.552007,0.601776
7,9,6.012271,5.440359,0.571912
7,10,5.88513,5.338736,0.546394
7,11,5.775856,5.250031,0.525825
7,12,5.663161,5.162532,0.500629
7,13,5.573127,5.088758,0.484368
7,14,5.484338,5.011702,0.472636
7,15,5.398999,4.942833,0.456166
7,16,5.318941,4.876807,0.442134
7,17,5.250874,4.819051,0.431823
7,18,5.192485,4.770898,0.421587
7,19,5.125087,4.712375,0.412712
7,20,5.066373,4.662103,0.40427
7,21,5.013101,4.616723,0.396378
7,22,4.948342,4.558917,0.389425
7,23,4.903828,4.519526,0.384302
7,24,4.856115,4.479857,0.376258
7,25,4.360896,3.991118,0.369778
7,26,3.958388,3.597672,0.360716
7,27,3.922837,3.570805,0.352032
7,28,3.862676,3.521562,0.341114
7,29,3.819799,3.484673,0.335126
7,30,3.7774,3.447363,0.330037
7,31,3.735316,3.41288,0.322435
7,32,3.698288,3.381101,0.317187
7,33,3.663881,3.351595,0.312286
7,34,3.633317,3.325444,0.307872
7,35,3.587818,3.284761,0.303057
7,36,3.558028,3.258833,0.299195
7,37,3.526172,3.230925,0.295247
7,38,3.497559,3.206944,0.290615
7,39,3.469918,3.180982,0.288936
7,40,3.441704,3.156411,0.285293
7,41,3.411103,3.129717,0.281385
7,42,3.38588,3.106079,0.2798
7,43,3.35777,3.0812,0.27657
7,44,3.335376,3.060687,0.274689
7,45,3.309181,3.037616,0.271565
7,46,3.283636,3.01453,0.269105
7,47,3.280944,3.013759,0.267186
7,48,3.237465,2.973398,0.264067
7,49,3.213788,2.950056,0.263732
7,50,3.200068,2.937853,0.262214
7,51,3.172489,2.911694,0.260795
7,52,3.155893,2.897263,0.25863
7,53,3.132089,2.876217,0.255872
7,54,3.115198,2.859465,0.255733
7,55,3.088946,2.835071,0.253875
7,56,3.072086,2.819429,0.252657
7,57,3.05405,2.803517,0.250533
7,58,3.080673,2.830525,0.250148
7,59,3.013445,2.765417,0.248028
7,60,2.996746,2.750258,0.246487
7,61,2.984549,2.738038,0.246511
7,62,2.967749,2.72281,0.244938
7,63,2.951103,2.706519,0.244584
7,64,2.927229,2.683771,0.243458
7,65,2.915209,2.673622,0.241587
7,66,2.895138,2.654602,0.240536
7,67,2.8822,2.642037,0.240163
7,68,3.427089,3.18868,0.238409
7,69,3.500812,3.262583,0.238229
7,70,3.195516,2.957072,0.238444
7,71,2.83096,2.593336,0.237625
7,72,2.814057,2.577531,0.236526
7,73,2.80755,2.570575,0.236975
7,74,2.791398,2.555976,0.235422
7,75,2.771194,2.536884,0.23431
7,76,2.770967,2.536583,0.234383
7,77,2.744402,2.512087,0.232315
7,78,2.735472,2.50153,0.233942
7,79,2.717152,2.485435,0.231717
7,80,2.71198,2.480547,0.231433
8,1,189903.717612,189894.708668,9.009083
8,2,1212.458094,1209.469062,2.989031
8,3,147.27178,145.25295,2.01883
8,4,67.542774,65.726387,1.816388
8,5,42.78517,41.049719,1.73545
8,6,33.152202,31.444156,1.708046
8,7,29.411556,27.738034,1.673522
8,8,27.579549,25.918292,1.661257
8,9,26.587351,24.937454,1.649897
8,10,12.30846,10.676519,1.631941
8,11,20.084101,18.469144,1.614957
8,12,25.463979,23.854362,1.609617
8,13,25.254581,23.674426,1.580155
8,14,24.874981,23.300187,1.574794
8,15,17.345937,15.772464,1.573472
8,16,11.766509,10.219669,1.54684
8,17,11.518611,9.981965,1.536646
8,18,14.323456,12.802268,1.521188
8,19,19.736572,18.232083,1.504489
8,20,23.656555,22.155503,1.501052
8,21,23.711212,22.228778,1.482435
8,22,23.391547,21.910237,1.48131
8,23,23.127387,21.656441,1.470946
8,24,22.895957,21.438437,1.45752
8,25,21.345661,19.892008,1.453654
8,26,17.670919,16.230512,1.440407
8,27,22.322104,20.889011,1.433093
8,28,22.306595,20.887065,1.41953
8,29,18.667312,17.248674,1.418638
8,30,21.830176,20.417899,1.412277
8,31,21.743722,20.331085,1.412637
8,32,21.610031,20.203751,1.40628
8,33,19.055163,17.672404,1.382759
